userID,friendID
2348,2521
2348,1839
1604,19
1604,2482
1604,2498
1604,2737
1604,575
1604,679
1604,2902
1604,3067
1604,3091
1604,3195
1604,1058
1604,3355
1604,1339
1604,1450
1604,1543
1604,1682
1604,1619
1604,3927
548,19
548,2403
548,2451
548,2638
548,3722
548,1072
548,2739
548,3927
548,1611
548,3817
548,1242
548,3316
548,3391
548,2987
548,1331
548,613
548,690
3355,19
3355,439
3355,622
3355,2830
3355,676
3355,824
3355,3208
3355,1163
3355,1604
3355,516
3355,1738
3355,3265
3355,3628
3355,3688
3265,19
3265,34
3265,2186
3265,140
3265,164
3265,200
3265,2460
3265,2464
3265,2607
3265,555
3265,596
3265,2815
3265,680
3265,707
3265,749
3265,2954
3265,3066
3265,3091
3265,3106
3265,1077
3265,3406
3265,841
3265,2016
3265,1968
3265,582
3265,1997
3265,1268
3265,1487
3265,3766
3265,2740
3265,1175
3265,3355
3265,1223
3265,1228
3265,1307
3265,1359
3265,3523
3265,1450
3265,1510
3265,3628
3265,1537
3265,1543
3265,3648
3265,1610
3265,1611
3265,1738
3265,1885
3265,4004
2523,19
2523,25
2523,283
2523,1010
2523,3378
2523,3941
2523,1025
2523,2104
2523,845
2523,2951
2523,1162
2523,3375
2523,1242
2523,865
2523,582
2460,19
2460,54
2460,2355
2460,2358
2460,2378
2460,2385
2460,2396
2460,2055
2460,913
2460,3275
2460,3760
2460,1244
2460,730
2460,2659
2460,479
2460,1103
2460,196
2460,3589
2460,3934
2460,1240
2460,582
2460,3265
2460,1951
2460,4080
2460,2034
2460,2818
2460,2521
2460,1476
439,19
439,33
439,2596
439,3338
439,3355
439,3895
439,1992
439,1606
439,3415
439,611
439,2713
439,2059
439,2690
439,1184
439,3067
439,2827
439,1918
439,3423
622,19
622,3208
622,1665
622,3972
622,2830
622,264
622,3355
622,2021
622,1058
622,582
622,2616
622,2740
622,1228
3458,19
3458,2208
3458,292
3458,3219
3458,1130
3458,1357
3458,1686
3458,256
3458,1738
3458,2016
3458,1834
3458,2740
3458,1268
3458,3470
680,19
680,214
680,2464
680,1502
680,3470
680,1327
680,3265
680,749
680,582
680,1161
680,865
680,1606
3688,19
3688,2151
3688,2168
3688,2180
3688,2198
3688,104
3688,212
3688,2421
3688,2432
3688,2464
3688,2498
3688,2515
3688,2527
3688,360
3688,369
3688,2556
3688,391
3688,407
3688,414
3688,2596
3688,2605
3688,430
3688,452
3688,2689
3688,2690
3688,498
3688,2713
3688,2737
3688,575
3688,611
3688,634
3688,640
3688,2843
3688,679
3688,2886
3688,2902
3688,747
3688,2957
3688,2997
3688,3002
3688,844
3688,885
3688,3059
3688,3066
3688,3067
3688,3078
3688,910
3688,3091
3688,3125
3688,991
3688,1022
3688,3203
3688,3255
3688,3261
3688,3262
3688,1119
3688,1121
3688,3320
3688,1184
3688,3355
3688,1201
3688,3363
3688,3381
3688,1228
3688,1244
3688,3415
3688,3423
3688,1334
3688,1335
3688,1339
3688,3552
3688,1413
3688,3564
3688,1435
3688,1454
3688,1458
3688,3665
3688,1578
3688,1992
3688,3936
3688,1918
3688,1815
3688,3895
3688,1677
3688,497
3688,3715
3688,1606
3688,1619
3688,1698
3688,1730
3688,3902
3688,1811
3688,1824
3688,1880
3688,3977
3688,1944
3688,1976
3688,4092
3688,2120
1364,19
1364,2436
1364,2563
1364,2618
1364,452
1364,2802
1364,730
1364,771
1364,3340
1364,497
1364,1228
1364,1426
1364,2089
1364,1450
2148,2678
2148,1838
2148,3980
2678,2148
2678,771
2678,582
2678,803
3980,2148
3980,2348
3980,2521
3980,452
3980,467
3980,2659
3980,479
3980,2818
3980,2945
3980,824
3980,2997
3980,862
3980,3199
3980,1217
3980,3523
3980,3712
3980,771
3980,1918
2149,2993
2149,1262
2993,2149
2993,1262
1262,2149
1262,2993
2240,20
2240,3291
2240,3504
2843,20
2843,2454
2843,2596
2843,431
2843,467
2843,2713
2843,2737
2843,618
2843,2969
2843,3066
2843,1343
2843,3237
2843,3936
2843,3322
2843,3688
2843,910
2843,3415
2843,679
2843,3014
2843,991
2843,1416
2843,1955
2843,2747
2843,2870
2843,728
2843,1121
2843,1984
2843,582
2843,1041
2843,2886
2843,1359
2843,1268
2843,1880
2151,747
2151,3688
2151,910
2151,2464
2151,679
2151,3895
2151,1184
2151,582
2151,2957
2151,1041
2151,467
2151,1268
747,2151
747,602
747,3067
747,3688
910,2151
910,33
910,2198
910,2421
910,2432
910,2464
910,2527
910,360
910,2596
910,430
910,431
910,467
910,2713
910,2737
910,2754
910,575
910,2843
910,2865
910,2902
910,802
910,820
910,3415
910,3977
910,991
910,3423
910,1603
910,3560
910,1184
910,1272
910,1871
910,3320
910,1201
910,1992
910,1119
910,3234
910,3895
910,1022
910,3936
910,3091
910,3902
910,3373
910,3688
910,4132
910,1339
910,3665
910,3996
910,1976
2464,2151
2464,88
2464,141
2464,550
2464,3688
2464,574
2464,824
2464,910
2464,3504
2464,431
2464,516
2464,1749
2464,680
2464,813
2464,3921
2464,728
2464,3265
2464,1446
2464,37
2464,582
2464,2957
2464,1453
2464,3127
2464,1359
2464,600
679,2151
679,33
679,2190
679,2198
679,108
679,2421
679,391
679,2596
679,431
679,467
679,478
679,2690
679,497
679,2737
679,618
679,2843
679,3688
679,1604
679,3523
679,3504
679,1918
679,990
679,1677
679,3423
679,2747
679,1476
679,3927
679,749
679,1359
679,1880
679,690
679,2865
679,707
679,766
679,862
679,3046
679,3091
679,1022
679,1041
679,1119
679,1121
679,1163
3895,2151
3895,37
3895,2426
3895,2498
3895,388
3895,439
3895,2815
3895,2886
3895,2969
3895,910
3895,1077
3895,1323
3895,1517
3895,3688
3895,1682
3895,3822
3895,582
3895,2957
3895,1268
3895,960
2957,2151
2957,2190
2957,81
2957,2365
2957,227
2957,2464
2957,2498
2957,355
2957,2527
2957,391
2957,2596
2957,2690
2957,2713
2957,600
2957,611
2957,2802
2957,634
2957,2902
2957,2930
2957,3394
2957,3665
2957,3415
2957,3872
2957,1606
2957,1643
2957,1918
2957,3423
2957,2063
2957,3688
2957,2970
2957,3067
2957,1119
2957,1121
2957,1184
2957,1201
2957,1334
2957,1339
2957,1654
2957,1730
2957,3895
2957,3902
2957,1815
2957,3931
2957,1976
2957,1992
1041,2151
1041,34
1041,391
1041,467
1041,497
1041,640
1041,2843
1041,2920
1041,2997
1041,3066
1041,3387
1041,3924
1041,275
1041,1268
1041,1880
1041,4096
1041,1223
1041,1184
1041,679
1041,1940
1041,2186
1041,1359
1041,582
1041,1811
1041,1752
1041,1065
1041,1450
467,2151
467,2163
467,2181
467,49
467,2198
467,2466
467,391
467,437
467,2635
467,2646
467,3066
467,1343
467,3406
467,2743
467,2713
467,2843
467,3338
467,2978
467,561
467,3980
467,910
467,679
467,2737
467,1401
467,991
467,1698
467,2747
467,1184
467,1811
467,1041
467,3862
467,707
467,1167
467,618
467,2886
467,1712
467,2997
467,1880
467,994
467,3936
467,1871
467,1927
467,4025
467,1976
467,1984
2152,2376
2376,2152
2376,3571
2376,2886
3665,21
3665,2190
3665,291
3665,2870
3665,2957
3665,910
3665,1359
3665,582
3665,3688
2870,21
2870,550
2870,2843
2870,3665
2870,1102
2870,3727
2870,806
691,21
691,105
691,2342
691,2410
691,274
691,413
691,426
691,449
691,479
691,567
691,2830
691,2855
691,2865
691,4075
691,2965
691,2030
691,1114
691,1779
691,1789
691,3332
691,1184
691,3125
691,1416
691,3942
691,2616
691,728
691,2740
691,866
691,809
691,1991
2154,3710
2154,1810
2154,70
2154,3633
2154,3862
2154,582
2154,1268
2154,1915
2154,2227
1810,2154
1810,2178
1810,63
1810,2313
1810,241
1810,263
1810,374
1810,2561
1810,419
1810,2741
1810,586
1810,633
1810,677
1810,2902
1810,2966
1810,2970
1810,1003
1810,1328
1810,1342
1810,1470
1810,3603
1810,1504
1810,1596
1810,1643
1810,3752
1810,1791
1810,4100
1810,4063
1810,1830
1810,2117
1810,2063
70,2154
3633,2154
1915,2154
2227,2154
2227,2198
2227,567
2227,233
2227,1738
2227,582
2227,2740
2227,1838
2227,1070
2155,162
2155,1184
2155,2997
2155,939
162,2155
162,1606
162,2480
162,2425
162,582
162,550
162,1784
162,783
162,1401
162,1268
162,1414
162,940
2997,2155
2997,103
2997,375
2997,467
2997,3749
2997,4096
2997,1069
2997,3066
2997,3980
2997,582
2997,3120
2997,1041
2997,3688
2997,3484
2997,3504
939,2155
939,106
939,1789
939,582
939,1738
939,1268
2156,185
2156,3730
2156,3890
2156,2702
2156,582
2156,1268
185,2156
185,56
185,180
185,2724
185,3120
185,2111
185,3574
185,490
185,3876
185,582
185,382
185,2047
185,1877
185,1414
185,2774
3730,2156
3730,746
3730,2095
3730,841
3890,2156
3890,604
3890,978
3890,3221
3890,3446
3890,3470
3890,3737
3890,2058
3890,4044
3890,4147
3890,2017
3890,1796
3890,1359
3890,582
3890,1268
23,3067
3067,23
3067,2521
3067,439
3067,747
3067,771
3067,1604
3067,2957
3067,1217
3067,1308
3067,1410
3067,3688
2157,520
2157,1900
520,2157
520,438
520,3819
520,3157
520,2987
520,582
520,1268
1900,2157
1900,3323
1900,1848
2158,4145
2158,3331
2158,582
4145,2158
3331,2158
3331,2868
24,582
25,2403
25,3756
25,2803
25,342
25,223
25,3451
25,3071
25,3375
25,2951
25,1682
25,2518
25,3479
25,391
25,3624
25,2949
25,685
25,996
25,2291
25,865
25,490
25,1980
25,2523
25,3846
25,2215
25,1110
25,3527
25,3741
25,3849
25,3853
2403,25
2403,3984
2403,3116
2403,548
2403,1245
2403,1184
2403,3046
2403,1611
2403,569
2403,582
2403,1536
2403,1502
2403,2042
2403,1519
2403,771
2403,690
3756,25
3756,449
3756,3306
3756,3364
3756,1292
3756,1339
3756,3780
3756,1812
3756,582
3756,841
3756,2740
2803,25
2803,2211
2803,213
2803,218
2803,342
2803,349
2803,4000
2803,1682
2803,865
2803,3479
2803,1579
342,25
342,99
342,2265
342,277
342,1129
342,1657
342,1601
342,3032
342,767
342,2881
342,3714
342,432
342,4110
342,4101
342,3040
342,2803
342,2807
342,4029
342,1579
342,3624
342,385
342,2671
342,649
342,4048
342,3759
342,582
342,2598
342,407
342,1494
223,25
223,163
223,2339
223,167
223,204
223,256
223,479
223,1319
223,2933
223,3669
223,1707
223,2494
223,674
223,4092
223,391
223,264
223,2054
223,672
223,2627
223,263
223,1076
223,3664
223,2095
223,1226
223,2888
223,2443
223,4111
223,3934
223,348
223,356
223,2590
223,2648
223,2872
223,2970
223,1110
223,1321
223,3542
223,1441
223,3595
223,1472
223,1550
223,1650
223,3779
223,1722
223,4020
223,4110
223,4141
3071,25
3071,33
3071,2170
3071,529
3071,1875
3071,1983
3375,25
3375,2228
3375,2523
3375,707
3375,2951
3375,3013
3375,865
3375,3250
3375,97
3375,1980
3375,582
2951,25
2951,2253
2951,2439
2951,2523
2951,604
2951,3451
2951,1980
2951,3801
2951,3375
2951,1569
2951,986
2951,582
2951,1481
2951,865
2951,2740
2951,2047
1682,25
1682,145
1682,200
1682,275
1682,2498
1682,2592
1682,2679
1682,568
1682,2803
1682,2842
1682,686
1682,714
1682,730
1682,2915
1682,2966
1682,803
1682,879
1682,940
1682,3122
1682,3164
1682,1128
1682,3548
1682,1450
1682,3603
1682,1502
1682,1543
1682,3699
1682,1604
1682,3895
1682,1918
1682,1830
1682,1705
1682,3853
1682,3923
1682,1844
1682,4072
2518,25
2518,123
2518,1555
2518,1039
2518,1331
2518,37
3479,25
3479,2195
3479,292
3479,2574
3479,2803
3479,2866
3479,2949
3479,865
3624,25
3624,2187
3624,2265
3624,2288
3624,163
3624,2339
3624,2359
3624,197
3624,2420
3624,277
3624,342
3624,385
3624,386
3624,432
3624,477
3624,533
3624,606
3624,2794
3624,2866
3624,2949
3624,955
3624,1027
3624,3198
3624,3252
3624,1110
3624,1129
3624,1380
3624,1459
3624,1487
3624,1550
3624,1691
3624,3801
3624,1635
3624,1966
3624,3693
3624,1552
3624,1615
3624,3705
3624,1722
3624,1796
3624,4110
3624,1689
3624,1708
3624,1293
3624,2095
3624,1516
3624,1815
2949,25
2949,2431
2949,763
2949,2980
2949,1719
2949,3624
2949,865
2949,3479
2949,1738
2949,2064
685,25
685,130
685,1589
685,3597
996,25
996,133
996,2339
996,2443
996,391
996,556
996,615
996,697
996,2888
996,932
996,2037
996,1019
996,1691
996,1697
996,1733
996,3471
2291,25
2291,2488
2291,2684
2291,1612
2291,3114
2291,1668
2291,2012
2291,3644
2291,263
2291,477
2291,1820
2291,287
2291,781
865,25
865,2208
865,97
865,174
865,2439
865,273
865,278
865,2523
865,371
865,2558
865,2796
865,2803
865,680
865,2949
865,2951
865,3018
865,2058
865,3451
865,986
865,1932
865,2084
865,1996
865,2047
865,1652
865,3955
865,1522
865,263
865,1796
865,2094
865,3375
865,1524
865,3479
865,1738
865,582
865,2064
490,25
490,56
490,2214
490,174
490,185
490,196
490,265
490,353
490,371
490,382
490,1784
490,3876
490,3480
490,783
490,827
490,3120
490,3561
490,1414
490,713
490,1665
490,896
490,657
490,4080
490,1877
490,2100
1980,25
1980,2951
1980,3375
1980,3451
1980,1362
1980,3597
1980,3620
1980,1596
1980,3735
1980,2064
1980,2111
3846,25
3846,118
3846,166
3846,2454
3846,445
3846,3464
3846,1356
3846,37
3846,582
3846,1738
3846,516
3846,841
3846,1268
26,3579
26,1585
26,582
26,1702
26,1407
26,154
26,841
26,1570
26,1422
26,1268
3579,26
3579,180
3579,2391
3579,231
3579,330
3579,2560
3579,429
3579,2691
3579,3013
3579,879
3579,3092
3579,974
3579,1086
3579,3507
3579,3535
3579,1407
3579,1422
3579,2025
3579,1670
3579,3999
3579,1785
3579,4065
3579,582
3579,1545
3579,1833
3579,1630
3579,1570
3579,4012
1585,26
1585,889
1585,1422
1585,1506
1585,4018
1585,3966
1585,263
1585,582
1585,2064
1585,1359
1585,230
1585,3934
1702,26
1702,701
1702,1655
1702,1667
1407,26
1407,2691
1407,525
1407,3579
1407,3897
154,26
841,26
841,68
841,2206
841,103
841,2267
841,105
841,106
841,121
841,148
841,176
841,191
841,201
841,2399
841,2406
841,2413
841,2443
841,282
841,2489
841,316
841,2499
841,317
841,318
841,327
841,2514
841,349
841,372
841,2561
841,2583
841,2589
841,418
841,2610
841,2613
841,2616
841,428
841,2621
841,434
841,441
841,453
841,2646
841,461
841,2650
841,2684
841,2721
841,2724
841,2726
841,540
841,546
841,2741
841,577
841,2792
841,616
841,651
841,674
841,684
841,686
841,694
841,2881
841,719
841,727
841,2892
841,732
841,745
841,754
841,770
841,2958
841,2960
841,792
841,819
841,354
841,1738
841,861
841,3066
841,904
841,912
841,3103
841,932
841,3113
841,941
841,3122
841,3155
841,999
841,3183
841,1013
841,1034
841,3207
841,3238
841,3244
841,3265
841,1120
841,3296
841,1165
841,1167
841,3332
841,3339
841,3370
841,1221
841,1230
841,3404
841,1253
841,1259
841,3454
841,3466
841,1321
841,1336
841,1337
841,1340
841,1359
841,1363
841,1382
841,1389
841,1406
841,3562
841,1423
841,1451
841,3591
841,3598
841,1483
841,1494
841,1495
841,1518
841,1532
841,1542
841,1550
841,3659
841,1563
841,1564
841,1602
841,1621
841,3730
841,3741
841,1645
841,1655
841,3756
841,3779
841,1684
841,3789
841,3792
841,1690
841,1691
841,1715
841,1719
841,1721
841,1737
841,1739
841,3846
841,3854
841,3858
841,1773
841,1775
841,3879
841,3886
841,3893
841,1789
841,1790
841,3900
841,3946
841,1859
841,3962
841,1895
841,1935
841,1947
841,1956
841,1973
841,1982
841,1993
841,1994
841,1995
841,2003
841,2004
841,2007
841,2009
841,4077
841,4092
841,2044
841,4119
841,2074
841,4130
841,2113
841,4159
841,2120
1570,26
1570,382
1570,781
1570,3579
1570,3999
1570,1932
1570,3934
1570,1630
1570,3757
1422,26
1422,231
1422,2895
1422,827
1422,3013
1422,1260
1422,1304
1422,1341
1422,3579
1422,3574
1422,1585
1422,1446
1422,1932
1422,3835
1422,3757
1422,2016
1422,1833
27,1256
27,2280
27,1417
27,349
27,1418
1256,27
1256,2493
1256,802
1256,851
1256,1059
1256,1061
1256,1358
1256,1678
1256,2120
1256,230
1256,1761
2280,27
2280,3616
2280,688
2280,2498
349,27
349,163
349,633
349,2625
349,2803
349,889
349,1110
349,1790
349,3982
349,4089
349,1917
349,1345
349,4066
349,1357
349,2027
349,264
349,263
349,3483
349,3497
349,1834
349,2740
349,1773
349,2063
349,1539
349,841
349,3252
1418,27
1418,210
1418,298
1418,739
1418,744
1418,758
1418,1316
1418,1156
1418,1801
2160,3441
2160,2519
3441,2160
3441,240
3441,2519
3441,2704
3441,1015
3441,3339
3441,3414
3441,1563
3441,1479
3441,1722
3441,2092
3441,1916
3441,4128
2519,2160
2519,117
2519,2298
2519,2346
2519,4124
2519,2100
2519,3441
2519,1863
2519,503
2519,2985
2519,3569
2519,781
2519,3251
28,4008
4008,28
4008,2428
29,3253
29,1504
29,1268
3253,29
3253,310
3253,3120
3253,3564
3253,2186
3253,582
3253,1504
2161,1624
2161,241
2161,1812
2161,1268
2161,2034
2161,677
2161,1861
1624,2161
1624,273
1624,2689
1624,2741
1624,1542
1624,582
677,2161
677,37
677,2214
677,512
677,2741
677,3780
677,3982
677,1687
677,1385
677,2877
677,1542
677,3710
677,4086
677,726
677,1357
677,1812
677,2117
677,761
677,1494
677,582
677,516
677,4121
677,1643
677,1940
677,1593
677,1810
677,264
677,2063
677,554
677,1861
1861,2161
1861,2413
1861,2500
1861,677
1861,761
1861,3272
1861,1385
1861,3603
1861,1543
1861,1606
1861,582
1861,4121
1861,2063
30,2107
30,2648
30,260
30,1546
30,2047
2107,30
2107,191
2107,354
2107,423
2107,1321
2107,1983
2107,1293
2648,30
2648,144
2648,249
2648,337
2648,2572
2648,2573
2648,223
2648,518
2648,1907
2648,1683
2648,2925
2648,3976
2648,1972
2648,582
2648,707
2648,3926
2648,696
2648,4129
2648,2740
2648,380
260,30
260,767
260,3369
260,524
260,2004
260,1773
260,649
260,3664
260,1441
260,264
1546,30
1546,174
1546,371
1546,713
1546,739
1546,827
1546,908
1546,3176
1546,1018
1546,1034
1546,2058
1546,3788
1546,2111
1546,1668
1546,2047
1546,1796
1546,3934
1546,2021
1546,4144
1546,353
1546,2740
2047,30
2047,2188
2047,56
2047,144
2047,2366
2047,185
2047,2391
2047,265
2047,278
2047,287
2047,2567
2047,416
2047,2638
2047,2724
2047,629
2047,657
2047,713
2047,727
2047,2928
2047,2951
2047,3013
2047,865
2047,908
2047,3120
2047,992
2047,1112
2047,1205
2047,3379
2047,1406
2047,3574
2047,3598
2047,1524
2047,1546
2047,1593
2047,1652
2047,1668
2047,3801
2047,3876
2047,1816
2047,1878
2047,3984
2047,1935
2047,1902
2047,1414
2047,2058
2047,2074
2047,2111
2162,1268
2163,4055
2163,3261
2163,550
2163,2694
2163,574
2163,2757
2163,2198
2163,1339
2163,3014
2163,462
2163,2186
2163,3822
2163,467
2163,3996
2163,2886
4055,2163
4055,2198
4055,2694
4055,3285
4055,3690
4055,3999
3261,2163
3261,3688
550,2163
550,162
550,2464
550,2870
2694,2163
2694,462
2694,4055
574,2163
574,2164
574,108
574,2464
574,2815
574,2865
574,1976
574,582
574,2809
2757,2163
2757,1268
2198,2163
2198,2186
2198,910
2198,3406
2198,1226
2198,3245
2198,2227
2198,2092
2198,4055
2198,1880
2198,2713
2198,467
2198,2747
2198,2886
2198,679
2198,2889
2198,1698
2198,431
2198,2516
2198,3066
2198,1359
2198,1984
2198,2425
2198,2740
2198,3688
1339,2163
1339,2521
1339,431
1339,2675
1339,2788
1339,612
1339,844
1339,866
1339,1528
1339,2740
1339,910
1339,4124
1339,1382
1339,1827
1339,1604
1339,582
1339,3934
1339,2957
1339,1359
1339,1410
1339,3688
1339,1268
1339,1453
1339,3756
1339,3504
3014,2163
3014,2843
3014,2886
462,2163
462,1995
462,582
462,3097
462,2694
3822,2163
3822,610
3822,2815
3822,3895
3822,1918
3822,3922
3822,1268
3996,2163
3996,249
3996,2425
3996,2480
3996,728
3996,1257
3996,1499
3996,910
3996,582
3996,1738
3996,2016
3996,555
3996,1268
2886,2163
2886,2198
2886,2376
2886,431
2886,467
2886,2843
2886,1343
2886,3406
2886,3688
2886,902
2886,3895
2886,3014
2886,582
2886,1359
2164,574
2164,2912
2164,2930
2164,753
2164,226
2164,2101
2164,688
2164,264
2164,2259
2164,2210
2912,2164
2912,1587
2912,1892
2930,2164
2930,582
2930,2957
2930,1975
2930,1453
753,2164
753,226
753,2575
753,1024
753,3518
753,2009
753,582
753,1849
226,2164
226,2259
226,3683
226,1429
226,3036
226,354
226,3778
226,264
226,2656
226,753
226,1738
2101,2164
2101,1314
2101,1395
2101,1759
2101,1823
688,2164
688,108
688,2280
688,3088
688,2035
688,3237
688,2016
688,793
688,3647
688,933
688,1067
264,2164
264,59
264,63
264,2223
264,103
264,177
264,2370
264,223
264,226
264,260
264,1907
264,3930
264,1110
264,2558
264,3060
264,2622
264,1917
264,274
264,1534
264,1830
264,446
264,3290
264,1481
264,1595
264,484
264,2581
264,2829
264,1293
264,349
264,2586
264,455
264,2671
264,481
264,2758
264,622
264,635
264,677
264,2958
264,844
264,3036
264,904
264,3115
264,3349
264,1266
264,3659
264,3875
264,4025
264,1995
264,4125
264,4162
2259,2164
2259,2580
2259,454
2259,1618
2259,1293
2259,1487
2259,226
2259,1579
2210,2164
2210,3760
2210,1244
2210,2016
2210,1738
2210,1539
2210,582
2210,2388
31,1334
31,1226
31,582
31,3086
1334,31
1334,497
1334,771
1334,3548
1334,2957
1334,516
1334,1918
1334,3688
1226,31
1226,2198
1226,223
1226,3314
1226,3964
1226,582
1226,2092
1226,3862
1226,1894
1226,1268
33,3071
33,2965
33,2674
33,910
33,674
33,2596
33,1087
33,375
33,610
33,1103
33,391
33,582
33,439
33,275
33,679
33,1064
33,1359
33,2740
33,2039
33,479
33,1940
2965,33
2965,105
2965,479
2965,691
2965,1779
2965,275
2965,1991
2965,1416
2965,2616
674,33
674,223
674,2431
674,391
674,2581
674,2658
674,1878
674,1429
674,3849
674,1606
674,1112
674,960
674,1875
674,885
674,841
674,1738
674,932
674,2740
674,1268
2596,33
2596,44
2596,375
2596,2843
2596,910
2596,618
2596,1087
2596,2957
2596,610
2596,2741
2596,582
2596,439
2596,3710
2596,679
2596,3120
2596,728
2596,686
2596,3022
2596,3066
2596,1880
2596,3688
2596,3936
2596,1940
2596,2747
1087,33
1087,2299
1087,263
1087,2463
1087,391
1087,2596
1087,2830
1087,640
1087,2970
1087,824
1087,3967
1087,1528
1087,1184
1087,2016
1087,1472
1087,1268
1103,33
1103,90
1103,2355
1103,196
1103,2460
1103,417
1103,2660
1103,575
1103,730
1103,824
1103,913
1103,3086
1103,3363
1103,582
1103,2119
1103,1450
1103,1468
1103,1951
1103,1476
1103,1244
275,33
275,34
275,2344
275,1470
275,2706
275,1608
275,1682
275,1098
275,4057
275,1830
275,554
275,2855
275,871
275,375
275,1118
275,3315
275,2063
275,914
275,2117
275,495
275,2802
275,676
275,778
275,2965
275,3066
275,1041
275,1069
275,1223
275,1242
275,1297
275,3578
275,1502
275,1643
275,1705
275,3842
275,1940
275,4094
275,2068
275,4117
1064,33
1064,2373
1064,274
1064,380
1064,2561
1064,3125
1064,1333
1064,3251
1064,1944
1064,1184
1064,3955
1064,1236
1064,1359
1064,582
1064,2016
1064,1533
1064,1228
1064,1268
1064,1754
1064,3862
2039,33
2039,1290
2039,2016
2039,582
2039,1268
1940,33
1940,2183
1940,2348
1940,375
1940,2596
1940,2674
1940,2738
1940,677
1940,690
1940,771
1940,2945
1940,2994
1940,1041
1940,1108
1940,1215
1940,1248
1940,1502
1940,3733
1940,3749
1940,3802
1940,1754
1940,610
1940,4096
1940,1184
1940,2068
1940,275
1940,1359
1940,2063
34,3387
34,3094
34,676
34,2890
34,3265
34,737
34,1984
34,816
34,2653
34,582
34,1242
34,1041
34,275
34,2080
34,1502
34,555
34,2098
34,1240
34,3066
34,496
3387,34
3387,438
3387,1041
3387,2098
3094,34
3094,132
3094,194
3094,2384
3094,2987
3094,3157
3094,1268
676,34
676,375
676,3355
676,3628
676,610
676,582
676,275
676,1032
2890,34
2890,375
2890,689
2890,692
2890,708
2890,1184
2890,2098
2890,3504
737,34
737,2653
737,2098
737,582
1984,34
1984,2198
1984,431
1984,479
1984,2843
1984,2919
1984,3032
1984,3066
1984,3188
1984,3518
1984,1386
1984,1453
1984,1688
1984,1827
1984,582
1984,1359
1984,467
816,34
816,2567
816,3956
816,1241
816,3242
816,869
816,582
816,1203
816,3504
2653,34
2653,145
2653,269
2653,375
2653,2570
2653,3206
2653,1155
2653,737
2653,3155
2653,582
2653,1167
2653,1972
2653,497
1242,34
1242,2523
1242,438
1242,548
1242,3927
1242,275
1242,1446
1242,3513
1242,3817
1242,2068
1242,1965
1242,1833
1242,2098
1242,1293
1242,1611
1242,1268
2080,34
2080,2576
1502,34
1502,2403
1502,680
1502,3066
1502,994
1502,1053
1502,3213
1502,1084
1502,3484
1502,1328
1502,3967
1502,1811
1502,3768
1502,582
1502,1682
1502,275
1502,1817
1502,2063
1502,1359
1502,1940
555,34
555,214
555,2477
555,2552
555,417
555,454
555,526
555,4159
555,1268
555,1606
555,2790
555,1003
555,2063
555,686
555,263
555,3265
555,1763
555,673
555,696
555,2933
555,768
555,858
555,930
555,3177
555,3321
555,1416
555,1704
555,1736
555,1811
555,1888
555,3996
555,1937
555,2118
2098,34
2098,438
2098,2890
2098,737
2098,778
2098,3387
2098,1242
2098,3516
2098,1859
2098,4117
1240,34
1240,2250
1240,2384
1240,2460
1240,438
1240,771
1240,3303
1240,1217
3066,34
3066,2186
3066,2198
3066,2516
3066,2596
3066,467
3066,2720
3066,2747
3066,2825
3066,657
3066,2843
3066,728
3066,2997
3066,862
3066,3688
3066,3120
3066,1117
3066,931
3066,1502
3066,1098
3066,1749
3066,1698
3066,2016
3066,1184
3066,3265
3066,1984
3066,582
3066,1041
3066,275
3066,1359
3066,1606
3066,1880
3066,841
496,34
496,105
496,3155
496,1749
496,1162
496,1268
496,582
496,657
35,2527
2527,35
2527,654
2527,1438
2527,3310
2527,940
2527,3688
2527,3569
2527,910
2527,782
2527,516
2527,844
2527,1497
2527,435
2527,389
2527,3145
2527,2702
2527,2859
2527,667
2527,2957
2527,3084
2527,1754
36,298
36,1656
298,36
298,1993
298,2768
298,1417
298,1412
298,1161
298,1418
298,1656
1656,36
1656,298
1656,1034
1656,1816
37,2735
37,1003
37,3895
37,196
37,3911
37,677
37,2180
37,1824
37,3722
37,1531
37,1472
37,3690
37,114
37,2063
37,1293
37,3902
37,2204
37,2464
37,2518
37,3012
37,1369
37,1406
37,3846
37,3918
37,3984
37,1937
2735,37
2735,1162
2735,582
2735,625
1003,37
1003,2233
1003,2256
1003,2279
1003,145
1003,186
1003,236
1003,2439
1003,2490
1003,351
1003,2543
1003,442
1003,543
1003,555
1003,573
1003,2835
1003,696
1003,2921
1003,781
1003,2960
1003,3137
1003,3147
1003,980
1003,997
1003,1901
1003,3282
1003,1369
1003,2012
1003,516
1003,4075
1003,2069
1003,4131
1003,1298
1003,1555
1003,3857
1003,1246
1003,1008
1003,1568
1003,1403
1003,4159
1003,2740
1003,582
1003,1810
1003,1107
1003,2118
1003,1137
1003,1093
1003,1700
1003,3967
1003,1153
1003,1680
1003,1558
1003,3640
1003,1554
1003,1266
1003,1169
1003,2702
196,37
196,164
196,913
196,3561
196,1869
196,1951
196,265
196,3876
196,1977
196,1078
196,1508
196,1103
196,1859
196,575
196,1524
196,3902
196,490
196,3760
196,3120
196,824
196,1414
196,2668
196,2460
196,1244
196,4124
3911,37
2180,37
2180,824
2180,1880
2180,4073
2180,1162
2180,3688
2180,582
1824,37
1824,42
1824,231
1824,375
1824,567
