Date,Country,Category,Headline,Content,URL
2024-09-25,us,business,"Market hits new life high; Nifty settles above 25,900; VIX slides 3.08%",,https://www.business-standard.com/markets/capital-market-news/market-hits-new-life-high-nifty-settles-above-25-900-vix-slides-3-08-124092400755_1.html
2024-09-25,us,business,"Black Diamond Therapeutics price target raised by $3 at Stifel, here's why",,https://thefly.com/permalinks/entry.php/id3987548/BDTX-Black-Diamond-Therapeutics-price-target-raised-by--at-Stifel-heres-why
2024-09-25,us,business,"Celsius Holdings price target lowered by $3 at Piper Sandler, here's why",,https://thefly.com/permalinks/entry.php/id3987545/CELH;PEP-Celsius-Holdings-price-target-lowered-by--at-Piper-Sandler-heres-why
2024-09-25,us,business,"Gainers & Losers: Vedanta, IEX among 7 stocks in limelight on Tuesday","Sep 24, 2024 After an impressive streak of record highs, benchmark indices ended the day flat on Tuesday. Earlier in the session, both Nifty50 and Sensex made history, with the former surpassing 26,000 and the latter crossing the 85,000 mark for the first time, showcasing the market's strong momentum.The 30-share BSE Sensex slipped 14 points, or 0.02%, to settle at 84,914, while the broader NSE Nifty inched up by 1 point, or 0.01%, to close at 25,940. Here are the stocks that witnessed most action today: Image Source: ETMarkets.com Shares of AstraZeneca Pharma settled 14.4% higher at Rs 7,715 on BSE after the firm received the nod to import for sale and distribution of cancer drug Durvalumab. Image Source: ETMarkets.com The shares of Firstsource Solutions rallied 6.4% to close at Rs 335 on BSE after announcing the acquisition of Ascensos, a leading UK-headquartered customer experience outsourcing partner for retail and eCommerce businesses. Image Source: ETMarkets.com Shares of National Aluminium (NALCO), Vedanta and Tata Steel closed the day higher between 3.8% and 6.2% on BSE today after China's central bank announced broad monetary stimulus and property market support measures to revive the economy. Image Source: ETMarkets.com The shares of Indian Energy Exchange (IEX) settled 11.6% lower at Rs 211.60 on BSE amidst the news of implementation of market coupling for power exchanges either by the end of current fiscal year or start of FY26. Image Source: ETMarkets.com PNB shares closed 3.3% lower at Rs 107.85 on BSE after announcing their Rs 5,000 crore QIP.(Disclaimer: Recommendations, suggestions, views and opinions given by the experts are their own. These do not represent the views of The Economic Times) Image Source: ETMarkets.com Thanks For Reading!",https://m.economictimes.com/markets/web-stories/gainers-amp-losers-vedanta-iex-among-7-stocks-in-limelight-on-tuesday/slideshow/113631567.cms
2024-09-25,us,business,'Macroeconomic realities' are limiting AI: Expert,,https://finance.yahoo.com/video/macroeconomic-realities-limiting-ai-expert-103032872.html/
2024-09-25,us,business,Our Design Editor Is HomeGoods Obsessed—Here’s What She Stocks Up on During Every Trip,"
© 2024 All rights reserved.
 Get the elevated look for less. I’ve never been one to turn down a shopping trip to HomeGoods, and I love popping into different locations when I travel to new areas or end up in another neighborhood since no two stores are ever the same. I just can’t resist the thrill of the hunt (I’m secondhand-obsessed) and the excitement that comes with scoring amazing decor items at wallet-friendly price points. Can you blame me? That said, as a design enthusiast, I try to be selective about the finds that I’m bringing home with me when shopping at big box stores. I love an affordable find, but I still want my space to look well-curated, collected, and unique. This means that I’ve learned to expertly sift through the many products lining HomeGoods’s shelves. If you’re wondering what to buy at HomeGoods yourself, read on.  Featured image from our interview with Molly Sims by Michelle Nash. Ahead, I’m sharing my tips for finding pieces that speak to me. Over the years, I’ve developed a knack for honing in on items that lean more timeless than trend-forward. Below are 15 items that I came across—and loved—while shopping at two different HomeGoods locations, one in New York City and one in the New Jersey suburbs. I’m sharing tips for how to style each item and discussing why they deserve a spot in your shopping cart. Keep an eye out for these finds at your local store before they get scooped up!  When I saw this tea caddy, I couldn’t help but bring it home with me—and it’s now sitting pretty on my kitchen countertop. I’m partial to anything with caning and love that this piece makes it simple to sort and store various types of tea bags so that I can grab whatever I’m craving on a given night with ease. Of course, you could also repurpose this box and use it to store something other than tea. For example, you could corral jewelry or nail polish inside, too.  Shop similar: 

Tava Handwoven Tea Box with Lid 
 I simply cannot stop purchasing coffee table books, and HomeGoods makes it easy for me to continue to grow my collection. They offer newly released titles at excellent price points, so if you’re looking for the latest interiors or fashion books, you’ll be in luck. Coffee table books make for great gifts for design lovers, too, whether you’re shopping for a housewarming, birthday, or holiday. Pick up titles that reflect your recipient’s interests. I guarantee they’ll be touched. Shop similar: 

Travel Home by Caitlin Flemming & Julie Goebel 
 This woven bench is equal parts beautiful and functional and would make for a fantastic dining bench in a breakfast nook. That said, you could also position it in the living room or at the end of a bed and it would still look stunning. The material will bring instant textural intrigue into your space and is perfect for those who appreciate natural influences. Cozy it up with some throw pillows if you’d like, or leave it as is for a simple, neutral look. Shop similar: 
Threshold™ designed with Studio McGee  

Shiffer Waterfall Woven Bench 
 Not all fake plants are created equal, but this potted faux tree caught my attention immediately because of how realistic and stylish it looks. I like the planter it’s in, too, and the fact that the base is covered with moss makes it appear more authentic than other fake plants that are potted alongside a plasticky “dirt” material. Place this in an empty corner that’s been begging for a bit of a revamp and you’ll be shocked at what a difference it makes.  Shop similar: 

Faux Shady Lady Olive Tree 
 Mini portable lamps are having a major moment, and this one stopped me in my tracks when I spotted it simply because it’s oh-so-cute! The gold base and white shade will complement a range of aesthetics, so it’ll blend right in as you move it from one room of the home to another. I also like that it’s battery-operated rather than rechargeable. No pesky cords to worry about here! Shop similar: 
Threshold™  

Mini Rattan Wrap Stick Table Lamp Brass 
 If you like to entertain often, be sure to stock up on cocktail napkins at HomeGoods. I have an entire drawer full of various styles so that I’m always prepared when any sort of occasion strikes. While eying the newest styles in store, I was particularly drawn to this classic block print pattern. You could also set these out in the bathroom when hosting so that guests don’t have to share a communal hand towel. Shop similar: 
Sparkle and Bash  

50 Pack Floral Paper Napkins 
 Romanticize evenings at home by curling up on the sofa with a couple of candles flickering. This hurricane is extra fitting for coastal grandma enthusiasts and will add instant intrigue to any dining, console, or coffee table. Place a pillar candle inside (you can pick those up at HomeGoods, too!), and you’re golden. These would also look pretty on the patio or porch during warmer months. Shop similar: 

Palm Woven Rattan & Glass Hurricane Candleholder 
 Speaking of candles, how gorgeous are these marbleized taper candles? Take your tablescape to the next level with these beauties, which you won’t feel too bad about burning given the reasonable price. I always like to keep extra taper candles on hand so that I’m never in a pinch when hosting. It’s fun to think beyond classic solid-colored ones when possible.  Shop similar: 

Kali Marble Candleholders 
 At $300, this scalloped two-door cabinet is the priciest find on my list, but it’s an excellent pick because it’s so versatile. You could put it by the front door and use it as an entryway table, turn it into a bar cabinet, or style it in a playroom and keep toys and games inside. It’s neutral yet playful and would look right at home in kids’ and adults’ spaces alike. Shop similar: 
Threshold™ designed with Studio McGee  

Thousand Oaks Wood Scalloped 2 Door Cabinet Brown 
 This Ralph Lauren home floor lamp, which is adjustable in height, will add a luxe look to your home without blowing your budget. Elegant and sleek, it’ll shine in any living space. (It also means you won’t ever have to rely solely on “the big light.”) The pleated shade adds an element of sophistication and just the right amount of traditional flair.  Shop similar: 

Otto 60.75” Floor Lamp 
 If you’re looking to upgrade your dishware, take a stroll through HomeGoods’ kitchen aisle. I fell in love with these darling blue and white dinner plates that are sizable and look high-end. Gone are the days of basic black or white dinner plates. Shop similar: 
AERIN  

Garden Bouquet Blue Scalloped Chargers 
 The perfect trinket box doesn’t exi—oh, wait! This blue marble beauty is compact yet eye-catching thanks to its rich blue hue. Substantial in weight, it can hold everything from jewelry to spare keys to loose change. The lid doesn’t come off fully but instead slides open, which is an unexpected touch! Shop similar: 

Alabaster Swivel Box 
 Why are some throw pillows SO expensive? I’ve fallen hard for plenty of gorgeous pillow covers over the years only to find they run hundreds of dollars. Luckily, this green and white cutie rings up at under $20 (with the insert included!). It’s a no-brainer for those looking to add more pattern to their homes. It would look chic on a bed, sofa—you name it. Shop similar: 

RHODE Lotus Pillow Cover 
 HomeGoods is chock full of decorative accents like this marble sculpture that could stand on its own or function as a bookend (it’s heavy!). I love the pops of moody colors as well as the striped design. Trust me, with its elevated design, this could retail at least three times the amount it runs for here. Shop similar: 

Marble & Wood Geometric Object 
 Vases and vessels are another one of HomeGoods’s specialties, and this one resembles a one-of-a-kind, handmade piece you might come across at a craft fair. It would look stunning with eucalyptus or pampas grass inside. That said, it’s pretty enough to stand out on its own even when left empty. Shop similar: 
Hawkins New York  

Essential Ceramic Vases 
 Recovering perfectionists, listen up. And how to create one for yourself.  Styling secrets, inside. Plus, tips to make you a thrifting pro. 
© 2024 All rights reserved.
",https://camillestyles.com/design/what-to-buy-at-homegoods/
2024-09-25,us,business,"Analyst revisits Costco stock price target, rating, ahead of earnings","
        Costco Wholesale shares edged lower in early Tuesday trading after a top Wall Street analyst clipped his rating on the bulk discount retailer heading into its fourth quarter earnings report later in the week. Costco (COST) , one of the top-performing stocks in the retail sector this…
    ",https://biztoc.com/x/ecb2f3e1b15ed893
2024-09-25,us,business,"Seven Eight Capital LP Invests $246,000 in Interactive Brokers Group, Inc. (NASDAQ:IBKR)","
Posted by MarketBeat News on Sep 24th, 2024
 Seven Eight Capital LP acquired a new stake in shares of Interactive Brokers Group, Inc. (NASDAQ:IBKR – Free Report) during the 2nd quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The firm acquired 2,008 shares of the financial services provider’s stock, valued at approximately $246,000.  A number of other large investors also recently bought and sold shares of IBKR. SG Americas Securities LLC increased its holdings in shares of Interactive Brokers Group by 172.1% in the 2nd quarter. SG Americas Securities LLC now owns 12,464 shares of the financial services provider’s stock valued at $1,528,000 after acquiring an additional 7,884 shares during the period. Goldman Sachs Group Inc. raised its holdings in Interactive Brokers Group by 122.9% in the fourth quarter. Goldman Sachs Group Inc. now owns 951,211 shares of the financial services provider’s stock worth $78,855,000 after purchasing an additional 524,503 shares in the last quarter. GSA Capital Partners LLP purchased a new stake in shares of Interactive Brokers Group during the first quarter valued at about $796,000. Janus Henderson Group PLC boosted its holdings in shares of Interactive Brokers Group by 9.9% in the 1st quarter. Janus Henderson Group PLC now owns 108,977 shares of the financial services provider’s stock valued at $12,173,000 after buying an additional 9,858 shares in the last quarter. Finally, Norden Group LLC grew its position in shares of Interactive Brokers Group by 1,272.1% in the 1st quarter. Norden Group LLC now owns 104,400 shares of the financial services provider’s stock worth $11,662,000 after buying an additional 96,791 shares during the last quarter. Institutional investors own 23.80% of the company’s stock.  IBKR has been the subject of several recent analyst reports. Jefferies Financial Group raised their target price on shares of Interactive Brokers Group from $138.00 to $150.00 and gave the company a “buy” rating in a research note on Monday, July 8th. Keefe, Bruyette & Woods downgraded Interactive Brokers Group from an “outperform” rating to a “market perform” rating and boosted their target price for the stock from $128.00 to $135.00 in a research note on Thursday, July 11th. UBS Group increased their price target on Interactive Brokers Group from $145.00 to $155.00 and gave the company a “buy” rating in a research note on Monday, September 9th. Finally, Barclays raised their price target on Interactive Brokers Group from $145.00 to $147.00 and gave the stock an “overweight” rating in a report on Wednesday, July 17th. Two analysts have rated the stock with a hold rating and eight have issued a buy rating to the stock. According to data from MarketBeat, the company has a consensus rating of “Moderate Buy” and an average target price of $133.44. 
 Shares of NASDAQ:IBKR opened at $135.19 on Tuesday. Interactive Brokers Group, Inc. has a 52-week low of $72.60 and a 52-week high of $135.59. The stock has a market cap of $56.93 billion, a price-to-earnings ratio of 23.11, a PEG ratio of 1.10 and a beta of 0.80. The business has a 50-day moving average price of $122.50 and a 200-day moving average price of $119.77.  Interactive Brokers Group (NASDAQ:IBKR – Get Free Report) last posted its quarterly earnings results on Tuesday, July 16th. The financial services provider reported $1.76 earnings per share (EPS) for the quarter, topping analysts’ consensus estimates of $1.74 by $0.02. The company had revenue of $1.29 billion during the quarter, compared to analyst estimates of $1.27 billion. Interactive Brokers Group had a net margin of 7.88% and a return on equity of 4.88%. Interactive Brokers Group’s revenue for the quarter was up 21.2% compared to the same quarter last year. During the same period last year, the firm posted $1.32 EPS. As a group, equities analysts anticipate that Interactive Brokers Group, Inc. will post 6.81 EPS for the current fiscal year.  The firm also recently declared a quarterly dividend, which was paid on Friday, September 13th. Shareholders of record on Friday, August 30th were issued a $0.25 dividend. This represents a $1.00 annualized dividend and a yield of 0.74%. The ex-dividend date was Friday, August 30th. Interactive Brokers Group’s payout ratio is 17.09%.   (Free Report) Interactive Brokers Group, Inc operates as an automated electronic broker worldwide. The company engages in the execution, clearance, and settlement of trades in stocks, options, futures, foreign exchange instruments, bonds, mutual funds, exchange traded funds (ETFs), precious metals, and cryptocurrencies.  Want to see what other hedge funds are holding IBKR? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Interactive Brokers Group, Inc. (NASDAQ:IBKR – Free Report).   Receive News & Ratings for Interactive Brokers Group Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Interactive Brokers Group and related companies with MarketBeat.com's FREE daily email newsletter. Hsbc Holdings PLC Purchases 93,396 Shares of COPT Defense Properties (NYSE:CDP) Seven Eight Capital LP Has $265,000 Stock Position in East West Bancorp, Inc. (NASDAQ:EWBC)",https://www.etfdailynews.com/2024/09/24/seven-eight-capital-lp-invests-246000-in-interactive-brokers-group-inc-nasdaqibkr/
2024-09-25,us,business,Chinese shares rally after central bank unleash monetary easing package,,https://www.business-standard.com/markets/capital-market-news/chinese-shares-rally-after-central-bank-unleash-monetary-easing-package-124092400713_1.html
2024-09-25,us,business,Evergreen Capital Management LLC Reduces Holdings in Vanguard FTSE Developed Markets ETF (NYSEARCA:VEA),"
Posted by MarketBeat News on Sep 24th, 2024
 Evergreen Capital Management LLC trimmed its position in shares of Vanguard FTSE Developed Markets ETF (NYSEARCA:VEA – Free Report) by 26.1% in the 2nd quarter, according to its most recent disclosure with the Securities & Exchange Commission. The firm owned 53,416 shares of the company’s stock after selling 18,876 shares during the quarter. Evergreen Capital Management LLC’s holdings in Vanguard FTSE Developed Markets ETF were worth $2,640,000 as of its most recent filing with the Securities & Exchange Commission.  Other institutional investors and hedge funds also recently bought and sold shares of the company. Transcendent Capital Group LLC boosted its stake in shares of Vanguard FTSE Developed Markets ETF by 101.2% during the second quarter. Transcendent Capital Group LLC now owns 509 shares of the company’s stock valued at $25,000 after purchasing an additional 256 shares during the period. Triad Wealth Partners LLC acquired a new position in shares of Vanguard FTSE Developed Markets ETF during the second quarter valued at about $31,000. Spectrum Wealth Counsel LLC acquired a new position in shares of Vanguard FTSE Developed Markets ETF during the second quarter valued at about $33,000. Fairscale Capital LLC purchased a new stake in Vanguard FTSE Developed Markets ETF in the second quarter valued at approximately $38,000. Finally, LRI Investments LLC purchased a new position in shares of Vanguard FTSE Developed Markets ETF during the 1st quarter valued at approximately $39,000.  Shares of NYSEARCA:VEA opened at $52.16 on Tuesday. The business’s 50 day moving average price is $50.78 and its 200-day moving average price is $50.19. Vanguard FTSE Developed Markets ETF has a 1 year low of $41.48 and a 1 year high of $52.67. The firm has a market capitalization of $136.66 billion, a price-to-earnings ratio of 13.32 and a beta of 0.88.  
 The Vanguard Developed Markets Index Fund (VEA) is an exchange-traded fund that mostly invests in total market equity. The fund tracks a market-cap weighted index of large-, mid- and small-cap stocks from developed markets outside the US. VEA was launched on Jul 20, 2007 and is managed by Vanguard.   Want to see what other hedge funds are holding VEA? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard FTSE Developed Markets ETF (NYSEARCA:VEA – Free Report).   Receive News & Ratings for Vanguard FTSE Developed Markets ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard FTSE Developed Markets ETF and related companies with MarketBeat.com's FREE daily email newsletter. Lombard Odier Asset Management Europe Ltd Sells 6,086 Shares of General Mills, Inc. (NYSE:GIS) Seven Eight Capital LP Takes $268,000 Position in PennyMac Financial Services, Inc. (NYSE:PFSI)",https://www.etfdailynews.com/2024/09/24/evergreen-capital-management-llc-reduces-holdings-in-vanguard-ftse-developed-markets-etf-nysearcavea/
2024-09-25,us,business,The Toronto-Dominion Bank (TD): Hedge Funds Are Bullish On This Diversified Bank Stock Now,,https://finance.yahoo.com/news/toronto-dominion-bank-td-hedge-102526271.html/
2024-09-25,us,business,How geopolitical unrest impacts global markets,"Community Recently, the world has experienced many instances of geopolitical unrest, including the ongoing Russia–Ukraine and Israel-Hamas wars. Inevitably, these influence global financial markets and often lead to immediate and extreme reactions, as well as long-term
 economic shifts. The global markets are no strangers to volatility – nevertheless, during periods of escalating global tensions, this volatility only increases and has disproportionate effects on different sectors. Defence and security related stocks could see a boost Defence and security-related stocks might rally due to increased demand, whereas manufacturing and technology stocks may suffer disruptions and a decline in stock value amid geopolitical conflicts. What’s more, commodities such as oil are especially sensitive
 as global tensions trigger supply concerns, resulting in prices rising. Understandably, investors are likely to seek stability, with gold, viewed by investors as a safe haven in times of uncertainty, often rising in value. Additionally, long-term effects such as the success of certain sectors are triggered. The high demand for reconstruction that tends to follow conflicts is likely to provide a boost to the construction and infrastructure industries, while shifts in government
 spending patterns may also occur which could lead to inflation, impacting both currencies and bonds. It is important that investors are mindful of these dynamics and trends in order to ensure that they invest successfully during geopolitical uncertainty. Investments in periods of geopolitical turmoil  Previously, global geopolitical conflicts have altered investment landscapes. For instance, the Cold War era saw a sustained increase in defence and technology investment, driven by the arms and space races. However, this is not just case for global unrest
 – regional conflicts have also impacted global markets in years gone by. An example of this is the Gulf War, which had a significant impact on the world’s oil market, with prices fluctuating regularly throughout the conflict. With market instability, it is vital that investors balance impulsive decisions with rational choices. When influenced by emotions like fear and greed, traders are likely to make hasty and unwise decisions. In order to have an effective risk management strategy
 in times of high volatility, a diversified investment portfolio is needed as well as clear investment horizons, as well as the utilisation of stop-loss orders to decrease the likelihood of losses. Adding to this, staying informed and flexible enables individuals
 to effectively manage the challenges the market conditions present. When trading during periods of political conflicts or tensions, investors tend to play it safe and put their money in secure places like gold or bonds to protect themselves from potential losses – an investment setting referred to as “risk-off”. In contrast
 to this, with “risk-on” investment behaviour, traders feel positive about the global economic outlook and are willing to take on greater risks. This sees them invest in more volatile financial instruments, such as stocks. Whether traders utilise a “risk-on”
 or “risk-off” strategy depends entirely on how comfortable they feel with the current global situation, from an economic perspective and beyond. The influence on asset classes Geopolitical unrest has varying effects on asset classes. Investors can learn from history and monitor the assets that are likely to be impacted: How to strategically trade in volatile conditions  Trading successfully in times of political destabilisation needs separating between short-term and long-term strategies. Short-term strategies will centre on instant market reactions, which require swift responses to news and events. In contrast to this,
 long-term strategies focus on wider economic shifts such as a rise in demand in defence and infrastructure. Traders can mitigate risks by diversifying across asset classes and geographies. Diversification is also vital in changing asset allocation in response to market changes. Investors need to make sure that they are staying informed and that they are flexible
 in an ever-evolving environment. Diversifying strategies Despite the significant consequences of geopolitical unrest, sectors such as defence, technology and renewable energy can grow. A defensive strategy may involve investing in more stable industries such as utilities, healthcare, and consumer staples. Additionally,
 by utilising hedging techniques such as using derivatives and investing in assets that are likely to plunge, traders can safeguard against volatility. Ultimately, a diversification strategy can act as a buffer during market instability. With the risks that are introduced in periods of uncertainty, investing requires a cautious and dynamic approach. This will lead to strategic investments in certain industries and will highlight the significance of diversification and defensive strategies.
 By being aware of the impact global events have on asset classes and utilising hedging techniques, investors have all the knowledge they need to safely navigate a volatile financial landscape. This content is provided by an external author without editing by Finextra. It expresses the views and opinions of the author. 
03 April
 Punit Dholakia  Vice President, Capital Markets at Pipe 
20 hours
 Tom Rowe-Jones  M&A Director at LAVA Advisory Partners 
20 hours
 Jeremy Takle  Founder and CEO at Pennyworth 
21 hours
1
 Sheza Gary  Project Strategiest at Self Employed 
21 hours
 This content is provided by an external author without editing by Finextra. It expresses the views and opinions of the author. Shiv Nanda Content Strategist at https://www.financialexpress.com/ 
20 September
 Shiv Nanda Content Strategist at https://www.financialexpress.com/ 
20 September
 Shiv Nanda Content Strategist at https://www.financialexpress.com/ 
20 September
 Steve Morgan Banking Industry Market Lead at Pegasystems 
19 September
 Welcome to Finextra. We use cookies to help us to deliver our services. You may change your preferences at our Cookie Centre. Please read our Privacy Policy. © Finextra Research 2024 Terms of usePrivacy PolicyCookie Centre",https://www.finextra.com/blogposting/26864/how-geopolitical-unrest-impacts-global-markets
2024-09-25,us,business,"Hsbc Holdings PLC Purchases 46,264 Shares of Vanguard Russell 1000 Value (NASDAQ:VONV)","
Posted by MarketBeat News on Sep 24th, 2024
 Hsbc Holdings PLC increased its holdings in Vanguard Russell 1000 Value (NASDAQ:VONV – Free Report) by 123.0% during the 2nd quarter, Holdings Channel reports. The firm owned 83,868 shares of the company’s stock after buying an additional 46,264 shares during the period. Hsbc Holdings PLC’s holdings in Vanguard Russell 1000 Value were worth $6,422,000 at the end of the most recent quarter.  Other hedge funds also recently bought and sold shares of the company. TIAA Trust National Association grew its position in shares of Vanguard Russell 1000 Value by 7.9% in the 1st quarter. TIAA Trust National Association now owns 3,650,462 shares of the company’s stock worth $287,072,000 after buying an additional 268,303 shares during the last quarter. Cetera Investment Advisers boosted its holdings in Vanguard Russell 1000 Value by 185.1% in the first quarter. Cetera Investment Advisers now owns 288,015 shares of the company’s stock valued at $22,649,000 after acquiring an additional 186,989 shares in the last quarter. Commonwealth Equity Services LLC increased its position in Vanguard Russell 1000 Value by 13.4% during the 2nd quarter. Commonwealth Equity Services LLC now owns 1,264,952 shares of the company’s stock valued at $96,857,000 after purchasing an additional 149,680 shares during the period. Raymond James & Associates raised its holdings in Vanguard Russell 1000 Value by 12.6% in the 2nd quarter. Raymond James & Associates now owns 753,561 shares of the company’s stock worth $57,700,000 after purchasing an additional 84,477 shares in the last quarter. Finally, Hapanowicz & Associates Financial Services Inc lifted its position in shares of Vanguard Russell 1000 Value by 17.1% in the 2nd quarter. Hapanowicz & Associates Financial Services Inc now owns 543,673 shares of the company’s stock worth $41,629,000 after purchasing an additional 79,522 shares during the period.  Shares of NASDAQ VONV opened at $83.13 on Tuesday. Vanguard Russell 1000 Value has a 1 year low of $62.92 and a 1 year high of $83.24. The stock has a market capitalization of $9.21 billion, a P/E ratio of 17.49 and a beta of 0.95. The company’s 50-day moving average is $80.29 and its 200 day moving average is $78.10.  
 The Vanguard Russell 1000 Value ETF (VONV) is an exchange-traded fund that is based on the Russell 1000 Value index. The fund tracks an index of value stocks selected from the 1,000 largest US companies. VONV was launched on Sep 20, 2010 and is managed by Vanguard.   Want to see what other hedge funds are holding VONV? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Russell 1000 Value (NASDAQ:VONV – Free Report).   Receive News & Ratings for Vanguard Russell 1000 Value Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Russell 1000 Value and related companies with MarketBeat.com's FREE daily email newsletter. Lombard Odier Asset Management Europe Ltd Acquires 3,005 Shares of GlobalFoundries Inc. (NASDAQ:GFS) Hsbc Holdings PLC Acquires 6,926 Shares of EastGroup Properties, Inc. (NYSE:EGP)",https://www.etfdailynews.com/2024/09/24/hsbc-holdings-plc-purchases-46264-shares-of-vanguard-russell-1000-value-nasdaqvonv/
2024-09-25,us,business,Bank of Montreal Can Has $232.15 Million Stock Holdings in Vanguard Total Stock Market ETF (NYSEARCA:VTI),"
Posted by MarketBeat News on Sep 24th, 2024
 Bank of Montreal Can reduced its position in shares of Vanguard Total Stock Market ETF (NYSEARCA:VTI – Free Report) by 0.2% during the 2nd quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The fund owned 863,202 shares of the company’s stock after selling 1,726 shares during the period. Bank of Montreal Can owned about 0.06% of Vanguard Total Stock Market ETF worth $232,150,000 as of its most recent filing with the Securities and Exchange Commission.  Several other institutional investors and hedge funds also recently made changes to their positions in VTI. Cypress Wealth Services LLC increased its holdings in shares of Vanguard Total Stock Market ETF by 2.9% in the second quarter. Cypress Wealth Services LLC now owns 1,344 shares of the company’s stock worth $360,000 after buying an additional 38 shares during the period. Riverstone Advisors LLC grew its holdings in shares of Vanguard Total Stock Market ETF by 1.5% in the second quarter. Riverstone Advisors LLC now owns 2,615 shares of the company’s stock worth $700,000 after purchasing an additional 38 shares during the last quarter. Smithbridge Asset Management Inc. DE increased its stake in shares of Vanguard Total Stock Market ETF by 0.8% in the first quarter. Smithbridge Asset Management Inc. DE now owns 4,826 shares of the company’s stock worth $1,254,000 after buying an additional 40 shares during the period. SOA Wealth Advisors LLC. raised its holdings in Vanguard Total Stock Market ETF by 2.1% during the 2nd quarter. SOA Wealth Advisors LLC. now owns 1,970 shares of the company’s stock valued at $527,000 after buying an additional 40 shares during the last quarter. Finally, Thrive Wealth Management LLC boosted its position in Vanguard Total Stock Market ETF by 2.6% during the 2nd quarter. Thrive Wealth Management LLC now owns 1,610 shares of the company’s stock valued at $431,000 after buying an additional 41 shares during the period.  VTI stock opened at $282.15 on Tuesday. The stock has a market capitalization of $423.23 billion, a price-to-earnings ratio of 23.62 and a beta of 1.02. The firm’s 50-day moving average price is $271.88 and its two-hundred day moving average price is $264.37. Vanguard Total Stock Market ETF has a 12-month low of $202.44 and a 12-month high of $283.00.  
 Vanguard Total Stock Market ETF (the Fund) is an exchange-traded share class of Vanguard Total Stock Market Index Fund, which employs a passive management or indexing investment approach designed to track the performance of the of the MSCI US Broad Market Index, which represents 99.5% or more of the total market capitalization of all of the United States common stocks traded on the New York and American Stock Exchanges and the Nasdaq over-the-counter market.  Want to see what other hedge funds are holding VTI? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Total Stock Market ETF (NYSEARCA:VTI – Free Report).   Receive News & Ratings for Vanguard Total Stock Market ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Total Stock Market ETF and related companies with MarketBeat.com's FREE daily email newsletter. Lombard Odier Asset Management Europe Ltd Lowers Position in Grocery Outlet Holding Corp. (NASDAQ:GO) Fastenal (NASDAQ:FAST) Shares Sold by Bank of Montreal Can",https://www.etfdailynews.com/2024/09/24/bank-of-montreal-can-has-232-15-million-stock-holdings-in-vanguard-total-stock-market-etf-nysearcavti/
2024-09-25,us,business,Forget Nvidia: Here Is My Top Artificial Intelligence (AI) Stock to Buy Instead,"
        Few stocks are associated with artificial intelligence (AI) the way Nvidia is. The company has a dominant market share with the GPUs that power the AI industry. And if the AI market takes off as much as expected over the long term, it's hard not to see Nvidia as a major winner.But…
    ",https://biztoc.com/x/2ed9a48496802a1a
