Link,Text,profile_conf
#259372765ThankReportJune 15, 2017 at 2:23:10 AM
Comment added by
María Valla
What an asshole! I don’t understand how such poorly educated people get to be teachers.
I do understand how you felt though. When I was in 4th grade, I was stuck in the worse section of all with the worst evil witch in all school… Section “C” with Mrs Jennifer… WHAT A BITCH!
It was a morning during assembly (also catholic fucking school), hundreds of children from 1st to 6th grade were lining up in their respective spot; 4th grade was sort of in the middle. I waited for the principalto finish the morning prayer and promptly expressed to Mrs Jennifer the urge I had to “go pee”, she bluntly accused me: “no, you just want to skip assembly. I assured her vehemently that It was a real emergency and that I couldn’t keep holding it but she didn’t care, she grabbed my hand as to not letting me run away and all I could think of was “hold it in! Squeeze tight!” poor innocent me… Minutes later, I was done. My sphincters caved and I stood over an embarassing puddle of smelly pee which slowly ran through the floor cracks getting to the back of the line. As my classmates and the fifthgraders lining beside my grade’s girl line began to notice what had happened, I couldn’t hide my shame and Mrs Jennifer looked beffudled and disgusted, she let my hand go and I ran to the restroom… Long story not so long, they called my mom, and I waited in the Infirmary for her to bring a fresh uniform. After that, my mom believed my story of how she was so mean to my classmates, to me and how every time someone had the wrong answer she would make that person stand in front of the class and made the whole class point and laught at that person (my mom didn’t believe at first because I always said I hated teachers)… Needles to say the bully was fired and I moved on. :)
#258023347ThankReportJune 11, 2017 at 3:18:08 PM
Comment added by
María Valla
Thankyou Erick! You rock!
#256415393ThankReportJune 7, 2017 at 6:03:10 AM
Answer added by
María Valla
How do I mock atheists?
The author deleted this answer.
#246064423ThankReportMay 11, 2017 at 1:29:34 AM
Answer added by
María Valla
What is the best Christian answer to an atheist who says he can't believe in God because there are no hints for his existence?
“Oh I see your point, have a nice day then!”
And you leave them be. Live and let live.
#244626629ThankReportMay 6, 2017 at 7:29:34 PM
Answer edited by
María Valla
Atheists, if Christianity isn't true, then why do so many people of different faiths have dreams or visions of Jesus?
Same reason why children swear they saw Santa’s raindeers reindeers flying outside the window… They can and want to believe it.
If you are happy wit…
… (view more)
#244623835ThankReportMay 6, 2017 at 7:21:38 PM
Answer added by
María Valla
Atheists, if Christianity isn't true, then why do so many people of different faiths have dreams or visions of Jesus?
Same reason why children swear they saw Santa’s reindeers flying outside the window… They can and want to believe it.
If you are happy with your version of the story, good for you. But please leave the rest of the world alone, don’t try to force it into politics nor public education and PLEASE QUIT THESE STUPID QUESTIONS ON QUORA! SEARIOUSLY QUIT IT!!!! NO ONE CARES FOR YOUR BELIEFS BUT YOU AND YOUR GROUP SO KEEP IT IN YOUR CHURCH.
#244623424ThankReportMay 6, 2017 at 7:20:27 PM
Answer added by
María Valla
My nine-year-old daughter came home from school today and told me a grade eight ""fingered"" her. What does this mean? Is this sexual?
Quora deleted this answer.
#244277294ThankReportMay 5, 2017 at 7:25:01 PM
Comment added by
María Valla
This other person is exhasperating me. I agree with you, I can participate in rituals as a part of my coping with the situation. I could even find a rational way to validate a sort of state of a person’s “soul” outside the religious “Godly” context and still be an atheist because I am. I don’t have to fit into materialist philosophy clichés because I could be an agnostic atheist or simply an atheist who doesn’t see any harm in apparently irrational rituals. We humans do all kinds of irrational things on a daily basis and apparently, these rituals might keep us alive because they connect to our psyche beyond our reason and give us motivation to keep struggling in spite of not believing in deities. But to each their own, you are an atheist who answered the question as such and don’t need to explain yourself to another atheist who has a different approach to his belief or lack of it. If someone feels different, they can answer the question on their own space and then OP and interested readers can assess the matter with all the info they recieve.
#243476819ThankReportMay 3, 2017 at 6:40:33 PM
Comment added by
María Valla
I’m glad you fired that doctor; they need to understand they’re not some sort of allmighty gods (even in the present many of them act like it). And I’m glad you are still here! I hope you keep living long and in great quality.
My best wishes!
#242821556ThankReportMay 2, 2017 at 12:45:38 AM
Answer added by
María Valla
I don’t think so because, I believe homosexuality is a biological trait some sexual beings have (including non human mammals) yet I am not a homosexual, I have seen women of whom I think they are smoking hot and attractive but I haven’t acted sexually upon those thoughts because I have always had a taste for men and that’s just the way I have always been, there’s no science to just being although science can explain it. I believe it’s the same for homosexuals, they just like what they like, desire what they desire, not because they are told they have to. If that were the case, adopted children of homosexual couples would all emulate their parents’ preferences, yet they don’t. I do believe though that people who are frustrated by others’ homosexuality are enslaved to rage and everything that…
(more)
#242801373ThankReportMay 1, 2017 at 11:11:45 PM
Comment added by
María Valla
Your mother has a beautiful heart, every parent should be this devoted to their children, the world would be a better place. She wanted to be able to treat you as much as she could without disappointing you when she couldn’t get your cookie. And also, maybe the nap was a a method to help preserve your energy and get the most out of the food she could provide… SMART.
#242741994ThankReportMay 1, 2017 at 8:00:42 PM
Comment added by
María Valla
What a beautiful and fun way to show your children they are important to you! I’m having my firstborn (a baby girl) anytime now and will definitely be using this advice. Thankyou so much! I’m sure I’ll never get tired of hearing her say she loves me, I’m crazy over her from the moment I found out I was having an oopsie, my beloved oopsie.
#242534707ThankReportMay 1, 2017 at 7:52:18 AM
Comment added by
María Valla
Pendulums swing both ways… Inevitably… It’s the whole point of swinging.
#242107230ThankReportApril 30, 2017 at 12:19:39 AM
Question added by
María Valla
The author deleted this question.
#242032030ThankReportApril 29, 2017 at 7:29:17 PM
Answer added by
María Valla
You’ve just saved President Trump’s life, and out of his “huge” gratitude, he’ll do absolutely any one thing you want. What do you ask?
The author deleted this answer.
#241522044ThankReportApril 28, 2017 at 8:18:35 AM
Answer added by
María Valla
How is breastfeeding in public acceptable and natural, when defecation is done in private?
Well, unless you were fed excrement directly from the source as a baby, I’d say there’s an abysmal difference. It would explain though the nature of the thoughts which inspired this question… You know the old saying, “garbage in…”
#241519385ThankReportApril 28, 2017 at 8:06:50 AM
Answer added by
María Valla
How do I respond when people comment on my weight?
1. Get fit. 2. Give no shits. I know it sounds harsh, but really if you feel bad about it it’s because you don’t like the way you look. If you reeeeeeeally liked your aspect, you wouldn’t post this question. It’s not just about your looks but also, health. So what do you do to fix your self conciousness about your aspect? Appropriate diet and exercise. How do you fix fluctuating weight issues? Discipline, consistency and perseverance. How do you fix people commenting on it and putting you down? GIVE. NO. SHITS. Your future is in YOUR HANDS, people’s thoughts and words don’t put unhealthy food in your mouth nor unhealthy self concious ideas in your head, YOU DO. It is impossible to control what others think, say or do. What you can control is how you react to all of it. Don’t feel sorry for yourself, think…
(more)
#240639891ThankReportApril 25, 2017 at 9:38:29 PM
Comment added by
María Valla
Okay so I have made an anon question and gotten the link. How do I use said link? Where do I insert it? How can I add an anonymous comment on my own question? I don’t see the option anywhere. Help please.
#239364395ThankReportApril 22, 2017 at 4:28:26 AM
Comment deleted by
María Valla
#239360116ThankReportApril 22, 2017 at 4:01:49 AM
Comment deleted by
María Valla
#239360105ThankReportApril 22, 2017 at 4:01:45 AM
Comment added by
María Valla
Comment deleted
#239359990ThankReportApril 22, 2017 at 4:01:06 AM
Comment deleted by
María Valla
#239359384ThankReportApril 22, 2017 at 3:57:09 AM
Comment added by
María Valla
Comment deleted
#239359320ThankReportApril 22, 2017 at 3:56:44 AM
Question added by
María Valla
Which books are the best for new parents to be?
#239330386ThankReportApril 22, 2017 at 12:52:04 AM
Answer deleted by
María Valla
#239030471ThankReportApril 21, 2017 at 5:09:04 AM
Answer added by
María Valla
The author deleted this answer.
#239029525ThankReportApril 21, 2017 at 5:03:36 AM
Comment added by
María Valla
This is stupid, you’re talking like
A) Money for good causes cannot be attained in civilized ways.
B) A singular person has no value on it’s own. Like it’s an industrialized value.
C) You have the right to decide over an individual’s life if your “logic” can make up an excuse.
I feel so sorry for the world, it’s getting dumber by the day.
It would be great though that if you say “yes” it’s really YOU the one getting skinned… But hey! The money will go to a good cause!
#239026309ThankReportApril 21, 2017 at 4:45:51 AM
Answer added by
María Valla
I asked her out, she said yes but then we didn't date, should I ask her out again now that some time has passed?
I wouldn’t if I were you… Unless she changed her number and is too shy to approach you to let you know, she is obviously not interested. Move on.
#238349230ThankReportApril 19, 2017 at 6:31:30 AM
Answer added by
María Valla
I wanted to buy a date night dress, but I showed it to my boyfriend online and the model is one of his ex-girlfriends? What would you do?
I’m sorry you are in an awkward ex gf position but, there is no reason to panic! Adversity is either a problem that drowns people or an oportunity to rise invictous… So, how can you use this to your advantage? Example: if I were in your position, I’d get the dress (you liked it in the first place anyway), just as you probably planned, get dolled up in your own way, feel confident because no one can do that for you so, what the hell right!? If he says something about “The Ex Dress”, respond with humour, don’t try to get info on who he likes it better on and don’t try to put her down (don’t be petty). If he loves you, he will only see his beautiful gf not being self concious nor complicated and will surely think you’re cool as fuck. And if seeing you in the same dress makes him want his ex b…
(more)
#238292068ThankReportApril 19, 2017 at 1:13:20 AM
Comment added by
María Valla
I’m sorry for your loss, I understand how an experience like this makes us feel angry and it’s fine, we can vent and scream and hit things, then someone comes and makes ridiculous comments or comparisons and their face becomes punching bag #1 in our minds… But then, time passes and all these people really wanted to do was provide comfort because they care, they think their words could help and their intentions were good. We all need a little tolerance. They may have never been in your position, but they are trying to understand you. Your loss makes you feel isolated from the world because how could they know right? It doesn’t matter if they don’t know by experience, they are trying to not lose you to loneliness in times of despair. Enjoy good intentions when you’re up for it and when you aren’t, it’s ok to isolate yourself and vent. The important thing to understand is no advice or person can provide consolation, it is something we work for from within.
#238220855ThankReportApril 18, 2017 at 8:15:22 PM
Comment added by
María Valla
Dear OP, I truly wish I had a magical answer for your question but I fail in so many aspects. I do wish to express how deeply and honestly sorry I am for your loss. I hope you can feel the good intentions even of an ignorant who can only send you her best wishes and deepest condolences. Your little angel matters and I truly hope her surely beautiful smile prevails in your memory as well as the memories of everyone who knew her and if there is a somewhere over the rainbow, I hope she is playing carefree and in peace. I wish I could hug you.
Please seek professional help.
My best wishes to you and your family.
#238216372ThankReportApril 18, 2017 at 8:00:49 PM
Comment added by
María Valla
They might not be familiar with the wisdom of honest self assesment and opportune silence, but they took their time so probably have empathy and just good intentions. You might find pleasure in trying not to be so hard on others because this opens your heart to mercy and tolerance. Some people are just not counseling gurus but you can benefit from certain positive intentions even if the form of expression was… Off.
Best wishes.
#238211162ThankReportApril 18, 2017 at 7:42:20 PM
Comment added by
María Valla
I’m sure she will. Wherever she may be awaiting for her turn again, I send a big hug and warm light for her. I’m sure she has a lot of sweet little friends to play with.
#237986056ThankReportApril 18, 2017 at 4:48:37 AM
Answer added by
María Valla
When is the right time to be physical with someone you love? I am in love with a girl for the past 3 months.
Let nature do it’s thing, if you force sex, it will end your relationship, if you force abstinence, it will make physical contact awkward and probably end things as well. There is no exact formula to life because every mind is its own universe so I’d say if you both have good intentions, honesty and each other’s best interest in mind, just do what feels natural, don’t put too much thought or stress into an already sensitive subject keep it simple and nature will do what it knows best. If only going out on dates and doing fun or romantic stuff feels natural for the moment, then embrace that, if one of those days you BOTH feel the urge to ravish each other in the parking lot, go for it! If anything, express yourselves honestly and laugh together at the awkward things. Might help if you carry…
(more)
#234622739ThankReportApril 7, 2017 at 7:42:56 PM
Comment added by
María Valla
Great answer! I’m having my baby girl in about 4 weeks give or take and I would never go into a bathroom to feed her! She is too precious and deserves a clean and comfortable place to eat!
However, I wouldn’t feel comfortable with everyone passing by and starring at my breast hanging out because I also enjoy my breast being sexualised rather than seen only as a baby feeding device. The option I’m most comfortable with is seeking for a more private spot in the public area and covering up with a rather large cloth. It gives me my privacy and doesn’t seem to bother babies at all.
#234506674ThankReportApril 7, 2017 at 12:23:18 PM
Comment added by
María Valla
Ben, I am terribly struck by your story and I offer my sincere condolences for your loss. I hope you and your wife find comfort and that your little angel had a pleasant stay in her mommy’s womb… In fact, I’m sure she felt yours and your wife’s love because it sounds like you were great parents even if she didn’t get to see you. I’m 35 weeks pregnant and my baby girl knows when daddy and mommy are talking to her, I can tell. So hopefully, all your little angel got to experience in her life was pure love and comfort.
My best wishes to you and your family.
#234453870ThankReportApril 7, 2017 at 8:36:04 AM
Comment added by
María Valla
Sure, it’s distasteful to get involved with someone who is in a relationship with someone else, but you can’t expect loyalty from everyone. You can’t go around caring too much about what strangers do (in this case)… You should, however, be able to expect loyalty from people who have a commitment to you.
#231740865ThankReportMarch 29, 2017 at 8:44:08 PM
Comment added by
María Valla
The thing is, they didn’t have any bonds apparently so really, in spite of being a douche, he didn’t betray OP, girlfriend DID betray OP… OP should think through and all he has left is to leave with dignity.
#231443929ThankReportMarch 28, 2017 at 11:24:22 PM
Comment added by
María Valla
Thankyou! Now I don’t have to answer. Exactly my thoughts and that guy is a coward.
#231442391ThankReportMarch 28, 2017 at 11:16:25 PM
Comment added by
María Valla
Remarkable answer! Thankyou! I cringed at the idea of polygamy especially because of natural jealousy (leads to murder in some cases), division of goods, excessive population, lack of order and sexually transmitted infections. I truly believe monogamy is part of our evolution as superior beings rather than reversing to less evolved animal behavior as was previously suggested.
#230061651ThankReportMarch 24, 2017 at 1:55:13 AM
Answer added by
María Valla
How do you rectify a situation where you said something which you clearly shouldn't have?
The difficutly of this depends on how grave the consecuences are but, the way to go is usually universal. First, you talk face to face to the person or people involved or damaged by your words, you admit your mistake (some people begin to justify their actions right after but this will make you sound like you are not really taking responsibility for your mistake). Then you apologize for any problems your imprudence caused or may cause in the future and offer to do what is necessary to help deal with the debris of your mistake (in case it has severe repercussions); some situations might demand a public apology (this is when the imprudence has caught public attention). Finally, you can express that you didn’t mean any harm and in general just be sincere because people can usually see through fa…
(more)
#229998334ThankReportMarch 23, 2017 at 8:21:40 PM
Comment added by
María Valla
I’m glad you like it. I sure hope it helps someone.
#229805089ThankReportMarch 23, 2017 at 7:28:26 AM
Answer added by
María Valla
Why is my ex girlfriend ignoring me?
I had a similar situation, except, I was the girl ignoring her ex. I agree with the rest, in my case I felt completely unappreciated during most of the relationship, then I had to see how he was having such a great time and hitting on other girls, I was in a very dark place and one day I just decided to never suffer again for anyone who wasn’t worth my time (a person who just discards you because they wake up and decide they don’t want you anymore isn’t worth half a tear) so I treated myself, took myself out on dates, bought nice things, read and wrote more, met and helped new people, meditated, exercised, etc. My life got back to its sweet spot, even better than before! I’d learnt so many new things. You could think I’d have him to thank for my improvement but really, I have myself to than…
(more)
#229783069ThankReportMarch 23, 2017 at 5:35:35 AM
Topic added to question by
María Valla
What can I do about my boyfriend's addiction to his phone?
Marriage and Family Counseling
#229706465ThankReportMarch 22, 2017 at 10:32:21 PM
Comment added by
María Valla
I don’t want to feel like I’m parenting my partner, but it has gotten to a point where I have lost a little bit of respect for him. He didn’t use to be like this.
He is always checking Facebook, YouTube an Instagram like the world’s fate rests on his doing so. I’m so annoyed by this high school behavior because when we are together, our interaction is mostly reduced to sharing memes with each other. I try to concentrate on conversations and opinion exchange but he is ALWAYS ON HIS MOTHERFUCKING PHONE!
I feel extremely overwhelmed and have expressed this on several occasions. He doesn’t read books or play an instrument nor talk with me on his leisure time anymore. It’s like being with a teenager.
Last night was the cherry on top, we were in bed and he was scrolling his Fb feed… I began to kiss and lick his neck and earlobes, I was seducing him and he pulled away and said: “Noo! Let me see!”. I felt so awful (I have NEVER rejected him). Seconds after his reaction, he seemed to have realised how terrible his reaction was and tried to suck up to me, he began by showing me whatever he found amusing on his goddamn feed, then, he began to get playful by tickilng me, I was just stoic and requested to be left alone, I said I felt irritated and he was making it worse. He kept the clownish attitude for a moment and since I didn’t respond to it, he called me bitter and got angry at me. I didn’t pay attention to him,I just read a little and proceeded to lie down and sleep.
I’d normally just break up with him even if I love him but, we are expecting a baby and now it’s not as easy.
This didn’t just make me feel annoyed but also, very self concious and sad. What bothers me the most, is that he has this stupid attitude instead of addressing the issue like a grown man and apologizing. Now I know that he won’t talk to me the whole day or maybe days and what he will do is go chill with his friends after work and dismiss me as if I don’t matter and days later, he will say he’s sorry and it will all be the same. I love him, but this is getting to be more than I’m willing to endure.
#229672769ThankReportMarch 22, 2017 at 8:34:44 PM
Answer added by
María Valla
I get a lot of hate for being 19 and making 6 figures, how can I respond to this hate? How should I respond when I get comments like, “You make 6 figures at 19; you don’t have real problems,” and other phrases like that?
Well… I wouldn’t necessarily think your family or friends mean you harm. You see, we live in very troubled times (most people have severe financial problems while having overwhelming burdains on their shoulders like a family for which they can barely provide or expensive health issues and so much more) and I think you could see why these problems that are extremely time consuming can be perceived as bigger or more troubling than others even if this is relative. The obvious reason why they act like they do is jealousy, but wait, this is a very common emotion among us humans, I feel jealous of your age/income situation myself! Does it mean you have no problems in your life? No. Does this mean that I wish you ill? Not a bit! If anything, I admire you for where your effort has taken you. This…
(more)
#229108285ThankReportMarch 21, 2017 at 6:26:51 AM
Answer added by
María Valla
As I was walking home I saw a man harassing his ex. What's the best way to handle this kind of situation?
I would call the police. It is very dangerous to get directly involved in a conflict with a person who you don’t know but who is obviously violent; you don’t know if he is armed or trained to fight so it’s best to call the police and let them sort it out. It could even help the victim in case they need a stablished precedent to get a restraining order, besides, what if this agressor gets out of control and severely harms this poor woman?
There are some crazy fucks out there.
#229079959ThankReportMarch 21, 2017 at 3:58:28 AM
Comment added by
María Valla
I wish I had friends like you and your friends.
#229077195ThankReportMarch 21, 2017 at 3:42:19 AM
Comment added by
María Valla
Thankyou Trent, I do love Rufus and I get what you say about “the look”. I have already talked to my boyfriend about this and suggested we take Rufus to the Vet to see if there is something we can do to make his elder problems more bearable. I don’t fear petting and massaging him anymore but I do it a lot more gentle and pay extra attention to his queues. Hopefully our dear R will do better from now on and know we’re here for him.
Best wishes to you and your buddy.
#229042629ThankReportMarch 21, 2017 at 12:36:44 AM
Answer added by
María Valla
How would you react if a guy told you that you have a flat ass?
The author deleted this answer.
#228026628ThankReportMarch 17, 2017 at 7:05:27 PM
Answer added by
María Valla
Atheists: Suppose there is a zero chance of being caught—why wouldn't you cheat or steal if the Abrahamic God can't judge you?
To me, it’s really very simple, I act as moral as I possibly can because of my ego… I am God (No, I don’t have delusions of being the god spoken of in the Bible), I am God in my life and as such, I feel a commitment with myself and with the universe (because I am inevitably a part of it) to improve myself as much as I can. It doesn’t matter who else is or isn’t watching. Also, I possess empathy and this quality makes me think about others and consider them as I would like to be considered. But most of all, I think that I am the way I am because of my genetics, maybe if I had a mental disorder, I’d harm others or cheat. Besides, if you notice on interviews and biographies, most serial killers and other criminals do believe in a god as described in The Bible, The Q’uran, Torah, etc and this doe…
(more)
#227915239ThankReportMarch 17, 2017 at 11:18:31 AM
Comment added by
María Valla
Thankyou Morgan, I was actually caressing his face (I usually do it and he seems relaxed) I was going near his cheeks when this happened, maybe I touched a sensitive spot.
But I feel releif because I really like Rufus and was worried that he might be having dementia and that this would represent a serious problem. But come to think of it, he hasn’t changed with me in spite of the incident, he is so sweet and excited to see me and he respects my orders and he even lets in people when they are introduced by me even if bf is not home, I guess he trusts me then. I always tell visitors to not touch him so much because even if he seems friendly, Rottweilers are skeptical of strangers and very territorial.
#227886232ThankReportMarch 17, 2017 at 8:59:19 AM
Comment added by
María Valla
Thankyou very much, I will definitely suggest this to my bf.
#227884189ThankReportMarch 17, 2017 at 8:50:37 AM
Topic added to question by
María Valla
Why would my boyfriend's Rottweiler bite me if he knows me for 2 years now and I wasn't being hostile?
Dog Behavior
#227824745ThankReportMarch 17, 2017 at 3:41:59 AM
Topic added to question by
María Valla
Why would my boyfriend's Rottweiler bite me if he knows me for 2 years now and I wasn't being hostile?
Dog Training, Canine Law, and Canine Psychology
#227824594ThankReportMarch 17, 2017 at 3:41:10 AM
Topic added to question by
María Valla
Why would my boyfriend's Rottweiler bite me if he knows me for 2 years now and I wasn't being hostile?
Cesar Millan (dog trainer)
#227824503ThankReportMarch 17, 2017 at 3:40:39 AM
Topic added to question by
María Valla
Why would my boyfriend's Rottweiler bite me if he knows me for 2 years now and I wasn't being hostile?
Rottweiler
#227824448ThankReportMarch 17, 2017 at 3:40:21 AM
Topic added to question by
María Valla
Why would my boyfriend's Rottweiler bite me if he knows me for 2 years now and I wasn't being hostile?
Dogs (pets)
#227824396ThankReportMarch 17, 2017 at 3:39:58 AM
Topic removed from question by
María Valla
Why would my boyfriend's Rottweiler bite me if he knows me for 2 years now and I wasn't being hostile?
Boyfriends
#227824366ThankReportMarch 17, 2017 at 3:39:46 AM
Comment added by
María Valla
I was beffudled because he knows me very well, I sleep there every day, I have fed him, he always seems excited to see me and he even comes to lie down with me when I’m on the porch, he is not a neglected nor abused dog, my bf has had him since he was a puppy and he is 9 or 10 years old now. The night this happened, everything was going on as usual and he was resting in the hallway, as I came out of the kitchen and passed him by, he was expressing desire to be caressed by me (bf was in the room) so I came near him and began massaging and caressing him, he was enjoying it a lot, when I got up to go back to the room, he looked at me as if saying “I want more” and I couldn’t resist his adorable face so I knealed back beside him and after half a minute approximately, and out of the blue, he just growled and bit my hand several times (as if chewing on it) and his face seemed aggressive but also, I know he wasn’t really trying to cause serious damage because my face was very close to him and he could have bitten me a lot harder or try to rip skin, I said in a very vehement and firm tone: “Rufus NO!” and he let my hand go. After this incident, he acts like he normally always does with me and seeks affection from me but now I’m scared because I don’t understand why he’d do such a thing. My bf and I are having a baby and bf loves Rufus and wants to get a Rottweiler puppy for her when she turns 1 y/o but now I feel very skeptical of the breed’s character since it has had fame of being very aggressive. I used to be like a mom for Rufus but now I don’t know how to act towards him. He comes and greets me every day, follows me wherever I go and wants my affection but now I limit our interactions to aloof and brief petting especially when I come into the house by myself.
Note: We have a big property for him to run and play (not that he plays anymore but he has A LOT of space), the reason he was inside the house is that we grant access to him but we do not limit his space, he can go in and out as he pleases. We also have other 4 small breed dogs and in spite of them bugging him, he has never been aggressive towards any of them. In this specific occasion, the little dogs where in the dog house outside so there was no jealousy involved.
#227823841ThankReportMarch 17, 2017 at 3:36:39 AM
Question added by
María Valla
Why would my boyfriend's Rottweiler bite me if he knows me for 2 years now and I wasn't being hostile?
#227819013ThankReportMarch 17, 2017 at 3:06:42 AM
Comment edited by
María Valla
#1 Your statements are not based completely on facts and logic.
#2 America is a whole continent and never has OUR continent done such thing (learn your Geography mr “I am America” 《ridiculous》).
#3 I know several US born citizens who come to live and work to the bigger rest of America and we don’t treat them as threats (even when they rarely speak Spanish, we tolerate them and treat them as brothers and sisters.
#4 Shithole? I’m not even Mexican but since you are evidently so biased and square minded, let me tell you something, a shithole is more likely the mind of and individual who can’t see the evident richness outside their own home and doesn’t realize their culture is the result of the emulation of several other cultures from other countries who provide originality to the world and that the problems in your country are in part a result of that precise illusion of grandness that many of you have. You are always trying to capitalize EVERYTHING, hell, you’d capitalize air if you could, always inventing technology to avoid spending ATP becoming obese and more uneducated by the minute (US has excellent intellectuals and athletes, this is an undeniable truth but the fact that excellent and competent education is only available in private institutions and public ones are so pittiful shows you are not doing so great yourselves). Maybe I’m terribly wrong and I apologize to other well bred US people, I have many dear friends who are remarkable individuals from California to Wisconsin and I will never say that USA is a nincompoop country but people like you and your president truly make me feel deeply sorry for every well educated and concious US citizen (I’ve noticed here in Quora that the people with most logical ideas, best use of language and overall excellent scholars and professionals are against conservatives). Republicans). So next time you want to insult a whole country just because you feel like it, drag your hillbilly ass to the nearest book and occupy your mind in something useful, or travel the world and get educated. It’s fine, we will probably receive you with a delicious baleada and a cup of excellent coffee if you stop by Honduras, and if you don’t speak any other language, you’ll be okay too because we have a very good hospitality policy and have excellent numbers on english as second language.
#227033160ThankReportMarch 14, 2017 at 7:14:01 PM
Comment edited by
María Valla
#1 Your statements are not based completely on facts and logic.
#2 America is a whole continent and never has OUR continent done such thing (learn your Geography mr “I am America” 《ridiculous》).
#3 I know several US born citizens who come to live and work to the bigger rest of America and we don’t treat them as threats (even when they rarely speak Spanish, we tolerate them and treat them as brothers and sisters).
#4 Shithole? I’m not even Mexican but since you are evidently so biased and square minded, let me tell you something, a shithole is more likely the mind of and individual who can’t see the evident richness outside their own home and doesn’t realize their culture is the result of the emulation of several other cultures from other countries who provide originality to the world and that the problems in your country are in part a result of that precise illusion of grandness that many of you have. You are always trying to capitalize EVERYTHING, hell, you’d capitalize air if you could, always inventing technology to avoid spending ATP becoming obese and more uneducated by the minute (US has excellent intellectuals and athletes, this is an undeniable truth but the fact that excellent and competent education is only available in private institutions and public ones are so pittiful shows you are not doing so great yourselves). Maybe I’m terribly wrong and I apologize to other well bred US people, I have many dear friends who are remarkable individuals from California to Wisconsin and I will never say that USA is a nincompoop country but people like you and your president truly make me feel deeply sorry for every well educated and concious US citizen (I’ve noticed here in Quora that the people with most logical ideas, best use of language and overall excellent scholars and professionals are against conservatives). So next time you want to insult a whole country just because you feel like it, drag your hillbilly ass to the nearest book and occupy your mind in something useful, or travel the world and get educated. It’s fine, we will probably receive you with a delicious baleada and a cup of excellent coffee if you stop by Honduras, and if you don’t speak any other language, you’ll be okay too because we have a very good hospitality policy and have excellent numbers on english as second language.
#3 I know several US born citizens who come to live and work to the bigger rest of America and we don’t treat them as threats (even when they rarely speak Spanish, we tolerate them and treat them as brothers and sisters.
#4 Shithole? I’m not even Mexican but since you are evidently so biased and square minded, let me tell you something, a shithole is more likely the mind of and individual who can’t see the evident richness outside their own home and doesn’t realize their culture is the result of the emulation of several other cultures from other countries who provide originality to the world and that the problems in your country are in part a result of that precise illusion of grandness that many of you have. You are always trying to capitalize EVERYTHING, hell, you’d capitalize air if you could, always inventing technology to avoid spending ATP becoming obese and more uneducated by the minute (US has excellent intellectuals and athletes, this is an undeniable truth but the fact that excellent and competent education is only available in private institutions and public ones are so pittiful shows you are not doing so great yourselves). Maybe I’m terribly wrong and I apologize to other well bred US people, I have many dear friends who are remarkable individuals from California to Wisconsin and I will never say that USA is a nincompoop country but people like you and your president truly make me feel deeply sorry for every well educated and concious US citizen (I’ve noticed here in Quora that the people with most logical ideas, best use of language and overall excellent scholars and professionals are against conservatives). So next time you want to insult a whole country just because you feel like it, drag your hillbilly ass to the nearest book and occupy your mind in something useful, or travel the world and get educated. It’s fine, we will probably receive you with a delicious baleada and a cup of excellent coffee if you stop by Honduras, and if you don’t speak any other language, you’ll be okay too because we have a very good hospitality policy and have excellent numbers on english as second language.
#227030848ThankReportMarch 14, 2017 at 7:06:36 PM
Comment added by
María Valla
#1 Your statements are not based completely on facts and logic.
#2 America is a whole continent and never has OUR continent done such thing (learn your Geography mr “I am America” 《ridiculous》).
#3 I know several US born citizens who come to live and work to the bigger rest of America and we don’t treat them as threats (even when they rarely speak Spanish, we tolerate them and treat them as brothers and sisters).
#4 Shithole? I’m not even Mexican but since you are evidently so biased and square minded, let me tell you something, a shithole is more likely the mind of and individual who can’t see the evident richness outside their own home and doesn’t realize their culture is the result of the emulation of several other cultures from other countries who provide originality to the world and that the problems in your country are in part a result of that precise illusion of grandness that many of you have. You are always trying to capitalize EVERYTHING, hell, you’d capitalize air if you could, always inventing technology to avoid spending ATP becoming obese and more uneducated by the minute (US has excellent intellectuals and athletes, this is an undeniable truth but the fact that excellent and competent education is only available in private institutions and public ones are so pittiful shows you are not doing so great yourselves). Maybe I’m terribly wrong and I apologize to other well bred US people, I have many dear friends who are remarkable individuals from California to Wisconsin and I will never say that USA is a nincompoop country but people like you and your president truly make me feel deeply sorry for every well educated and concious US citizen (I’ve noticed here in Quora that the people with most logical ideas, best use of language and overall excellent scholars and professionals are against conservatives). So next time you want to insult a whole country just because you feel like it, drag your hillbilly ass to the nearest book and occupy your mind in something useful, or travel the world and get educated. It’s fine, we will probably receive you with a delicious baleada and a cup of excellent coffee if you stop by Honduras, and if you don’t speak any other language, you’ll be okay too because we have a very good hospitality policy and have excellent numbers on english as second language.
#227030383ThankReportMarch 14, 2017 at 7:04:55 PM
Answer added by
María Valla
My boyfriend says that men have needs, and if men aren't satisfied, they will cheat. Is it true?
I’m sorry to say this but he is a douchbag and if he isn’t cheating on you by now, he probably will be sooner than later. If I were you, I’d leave him because (now I’m not sorry to say this) not all men are like that and you can find one who respects you if you have the courage to put back into the water whatever poisoned fish you picked up. Us women also have needs and sex drive is not directly linked to gender rather than personality and environment. He said a very sexist stupid thing that gave out the kind of person he really is and how he views you as a sexual object which can be replaced when not working to his satisfaction… Giiiirl get yourself some respect and dump the douche.
